taxid	names	taxids
2824119	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Sphaerotilaceae|Ideonella|Ideonella aquatica	2|1224|28216|80840|2975441|36862|2824119
2824121	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Roseovarius|Roseovarius autotrophicus	2|1224|28211|204455|2854170|74030|2824121
2824122	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia silvae	2|1224|1236|91347|1903411|613|2824122
282423	Bacteria|Cyanobacteriota|Cyanophyceae|Oscillatoriales|Microcoleaceae|Planktothrix|Planktothrix agardhii	2|1117|3028117|1150|1892252|54304|1160
2824561	Bacteria|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Verrucomicrobiaceae|Luteolibacter|Luteolibacter ambystomatis	2|74201|203494|48461|203557|518753|2824561
2824673	Archaea|Thermoproteota|Thermoprotei|Sulfolobales|Sulfolobaceae|Stygiolobus|Stygiolobus caldivivus	2157|28889|183924|2281|118883|41674|2824673
2824910	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Heyndrickxia|Heyndrickxia faecalis	2|1239|91061|1385|186817|2837504|2824910
28254	Bacteria|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinomonas|Marinomonas communis	2|1224|1236|135619|135620|28253|28254
28255	Bacteria|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinomonas|Marinomonas vaga	2|1224|1236|135619|135620|28253|28255
28258	Bacteria|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Cobetia|Cobetia marina	2|1224|1236|135619|28256|204286|28258
2825842	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium erciyesense	2|976|117743|200644|49546|237|2825842
2825884	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Collimonas|Collimonas silvisoli	2|1224|28216|80840|75682|202907|2825884
2825886	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Collimonas|Collimonas humicola	2|1224|28216|80840|75682|202907|2825886
28264	Bacteria|Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Arcanobacterium|Arcanobacterium haemolyticum	2|201174|1760|2037|2049|28263|28264
282669	Bacteria|Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Psychrobacter|Psychrobacter cibarius	2|1224|1236|2887326|468|497|282669
282683	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Salipiger|Salipiger thiooxidans	2|1224|28211|204455|2854170|263377|282683
2826895	Bacteria|Bacillota|Bacilli|Caryophanales|Paenibacillaceae|Cohnella|Cohnella hashimotonis	2|1239|91061|1385|186822|329857|2826895
2826925	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Acetobacteraceae|Neokomagataea|Neokomagataea anthophila	2|1224|28211|3120395|433|1223423|2826925
2826939	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Stakelama|Stakelama marina	2|1224|28211|204457|41297|1124625|2826939
2827099	Bacteria|Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas rustica	2|1224|1236|72274|135621|286|2827099
2827235	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter|Erythrobacter ani	2|1224|28211|204457|335929|1041|2827235
2827236	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingosinicellaceae|Pacificimonas|Pacificimonas pallii	2|1224|28211|204457|2820280|1960290|2827236
2827238	Bacteria|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|Zooshikellaceae|Zooshikella|Zooshikella harenae	2|1224|1236|135619|2898533|202771|2827238
2827239	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Thetidibacter|Thetidibacter halocola	2|1224|28211|204455|2854170|3046595|2827239
2828328	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter|Erythrobacter crassostreae	2|1224|28211|204457|335929|1041|2828328
2828330	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella luteola	2|976|117743|200644|49546|286104|2828330
2828363	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium parakroppenstedtii	2|201174|1760|85007|1653|1716|2828363
2828514	Bacteria|Actinomycetota|Actinomycetes|Catenulisporales|Actinospicaceae|Actinospica|Actinospica acidithermotolerans	2|201174|1760|414714|414713|414715|2828514
2828656	Bacteria|Spirochaetota|Spirochaetia|Brevinematales|Thermospiraceae|Thermospira|Thermospira aquatica	2|203691|203692|1643687|3024225|3024226|2828656
2828728	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Affinundibacterium|Affinundibacterium fentianense	2|1224|28216|80840|75682|3078230|2828728
2828729	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Cognatundibacterium|Cognatundibacterium rivi	2|1224|28216|80840|75682|3462706|2828729
2828731	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Affinundibacterium|Affinundibacterium baiyunense	2|1224|28216|80840|75682|3078230|2828731
2828733	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Cognatundibacterium|Cognatundibacterium luofuense	2|1224|28216|80840|75682|3462706|2828733
2828780	Archaea|Methanobacteriota|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanococcoides|Methanococcoides seepicolus	2157|28890|224756|94695|2206|2225|2828780
2828781	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Oceanirhabdus|Oceanirhabdus seepicola	2|1239|186801|186802|31979|1434026|2828781
2828860	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Intrasporangiaceae|Phycicoccus|Phycicoccus avicenniae	2|201174|1760|85006|85021|367298|2828860
2829105	Bacteria|Campylobacterota|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter anatolicus	2|29547|3031852|213849|72294|194|2829105
2829489	Bacteria|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio paucivorans	2|1224|1236|135623|641|662|2829489
2829490	Bacteria|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium|Photobacterium obscurum	2|1224|1236|135623|641|657|2829490
2829491	Bacteria|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio qingdaonensis	2|1224|1236|135623|641|662|2829491
2829499	Bacteria|Actinomycetota|Actinomycetes|Propionibacteriales|Propionibacteriaceae|Tessaracoccus|Tessaracoccus palaemonis	2|201174|1760|85009|31957|72763|2829499
2829501	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Sulfitobacter|Sulfitobacter albidus	2|1224|28211|204455|2854170|60136|2829501
2829795	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Parvicellaceae|Parvicella|Parvicella tangerina	2|976|117743|200644|2975259|2975260|2829795
2829797	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Jannaschia|Jannaschia pagri	2|1224|28211|204455|2854170|188905|2829797
2829809	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella yunxiaonensis	2|1224|1236|135622|267890|22|2829809
2829810	Bacteria|Actinomycetota|Actinomycetes|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides palaemonis	2|201174|1760|85009|85015|1839|2829810
2829812	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Dysgonomonadaceae|Proteiniphilum|Proteiniphilum propionicum	2|976|200643|171549|2005520|294702|2829812
2829817	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Devosiaceae|Devosia|Devosia litorisediminis	2|1224|28211|356|2831106|46913|2829817
2829821	Bacteria|Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas quasicaspiana	2|1224|1236|72274|135621|286|2829821
2829823	Bacteria|Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas californiensis	2|1224|1236|72274|135621|286|2829823
2829994	Bacteria|Myxococcota||Polyangiales|Polyangiaceae|Polyangium|Polyangium jinanense	2|2818505||3031712|49|55|2829994
2830665	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium tenebrionis	2|201174|1760|85006|85023|33882|2830665
2830666	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium allomyrinae	2|201174|1760|85006|85023|33882|2830666
2830782	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium okayamense	2|976|117743|200644|49546|237|2830782
2830842	Bacteria|Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas nanhaiensis	2|1224|1236|72274|135621|286|2830842
2830844	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Bacillus|Bacillus pfraonensis	2|1239|91061|1385|186817|1386|2830844
2831022	Bacteria|Bacteroidota|Chitinophagia|Chitinophagales|Chitinophagaceae|Chitinophaga|Chitinophaga hostae	2|976|1853228|1853229|563835|79328|2831022
2831035	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Candidatus Pantoea haifensis	2|1224|1236|91347|1903409|53335|2831035
2831036	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Candidatus Pantoea bituminis	2|1224|1236|91347|1903409|53335|2831036
2831148	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Paraneptunicella|Paraneptunicella aestuarii	2|1224|1236|135622|72275|2905123|2831148
2831190	Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfonauticaceae|Desulfovulcanus|Desulfovulcanus ferrireducens	2|200940|3031449|213115|2956789|2956790|2831190
2831468	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Phyllobacteriaceae|Pseudaminobacter|Pseudaminobacter soli (ex Zhang et al. 2022)	2|1224|28211|356|69277|93368|2831468
2831523	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lentilactobacillus|Lentilactobacillus dabitei	2|1239|91061|186826|33958|2767893|2831523
2831590	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Buttiauxella|Buttiauxella massiliensis	2|1224|1236|91347|543|82976|2831590
2831643	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Sphaerotilaceae|Ideonella|Ideonella benzenivorans	2|1224|28216|80840|2975441|36862|2831643
283166	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Bartonellaceae|Bartonella|Bartonella henselae	2|1224|28211|356|772|773|38323
2831662	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Gordoniaceae|Gordonia|Gordonia pseudamarae	2|201174|1760|85007|85026|2053|2831662
2831673	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Virgibacillus|Virgibacillus salidurans	2|1239|91061|1385|186817|84406|2831673
2831674	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Virgibacillus|Virgibacillus saliphilus	2|1239|91061|1385|186817|84406|2831674
2831900	Bacteria|Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Pseudaquidulcibacter|Pseudaquidulcibacter saccharophilus	2|1224|28211|204458|76892|2921733|2831900
2831968	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Nocardiopsidaceae|Nocardiopsis|Nocardiopsis akebiae	2|201174|1760|85012|83676|2013|2831968
2831969	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Nocardiopsidaceae|Nocardiopsis|Nocardiopsis changdeensis	2|201174|1760|85012|83676|2013|2831969
2831970	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Nocardiopsidaceae|Nocardiopsis|Nocardiopsis eucommiae	2|201174|1760|85012|83676|2013|2831970
28320	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Mycoplana|Mycoplana dimorpha	2|1224|28211|356|82115|13159|28320
2832407	Bacteria|Mycoplasmatota|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Phytoplasma|Candidatus Phytoplasma australasiaticum	2|544448|31969|186329|2146|33926|2754999
2833578	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Neobacillus|Neobacillus citreus	2|1239|91061|1385|186817|2675232|2833578
2833579	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Neobacillus|Neobacillus rhizophilus	2|1239|91061|1385|186817|2675232|2833579
2833580	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Lederbergia|Lederbergia citri	2|1239|91061|1385|186817|2804231|2833580
2833581	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Lederbergia|Lederbergia citrea	2|1239|91061|1385|186817|2804231|2833581
2833583	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Lederbergia|Lederbergia citrisecunda	2|1239|91061|1385|186817|2804231|2833583
2833586	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Cytobacillus|Cytobacillus citreus	2|1239|91061|1385|186817|2675230|2833586
2834112	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides propionicigenes	2|976|200643|171549|815|816|2834112
2834113	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes montrealensis	2|976|200643|171549|171550|239759|2834113
2834276	Archaea|Methanobacteriota|Methanomicrobia|Methanomicrobiales|Methanospirillaceae|Methanospirillum|Methanospirillum purgamenti	2157|28890|224756|2191|196137|2202|2834276
2834413	Bacteria|Bacillota|Bacilli|Caryophanales|Paenibacillaceae|Paenibacillus|Paenibacillus sinensis	2|1239|91061|1385|186822|44249|2834413
2834431	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium phasiani	2|201174|1760|85004|31953|1678|2834431
2834432	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium pongonis	2|201174|1760|85004|31953|1678|2834432
2834433	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium saguinibicoloris	2|201174|1760|85004|31953|1678|2834433
2834434	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium simiiventris	2|201174|1760|85004|31953|1678|2834434
2834435	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium miconis	2|201174|1760|85004|31953|1678|2834435
2834436	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium pluvialisilvae	2|201174|1760|85004|31953|1678|2834436
2834437	Bacteria|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium miconisargentati	2|201174|1760|85004|31953|1678|2834437
2834459	Bacteria|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|Allobaculum mucilyticum	2|1239|526524|526525|128827|174708|2834459
2834460	Bacteria|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|Allobaculum fili	2|1239|526524|526525|128827|174708|2834460
2834574	Bacteria|Bacillota|Bacilli|Caryophanales|Staphylococcaceae|Staphylococcus|Staphylococcus cohnii	2|1239|91061|1385|90964|1279|29382
2834768	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Brucellaceae|Pseudochrobactrum|Pseudochrobactrum algeriensis	2|1224|28211|356|118882|354349|2834768
2835040	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Roseomonadaceae|Roseococcus|Roseococcus pinisoli	2|1224|28211|3120395|3385906|35812|2835040
2835041	Bacteria|Bdellovibrionota|Bdellovibrionia|Bdellovibrionales|Pseudobdellovibrionaceae|Bdellovibrio|Bdellovibrio reynosensis	2|3018035|3031418|213481|213483|958|2835041
2835133	Bacteria|Actinomycetota|Actinomycetes|Kineosporiales|Kineosporiaceae|Kineosporia|Kineosporia corallincola	2|201174|1760|622452|83778|49184|2835133
2835305	Bacteria|Actinomycetota|Actinomycetes|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora tarapacensis	2|201174|1760|85008|28056|1873|2835305
2835306	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|Mycolicibacter|Mycolicibacter acidiphilus	2|201174|1760|85007|1762|1073531|2835306
2835530	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas fulva	2|201174|1760|85006|85016|1707|2835530
2835536	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Croceicoccus|Croceicoccus gelatinilyticus	2|1224|28211|204457|335929|1295327|2835536
2835787	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingosinicellaceae|Glacieibacterium|Glacieibacterium megasporae	2|1224|28211|204457|2820280|2860235|2835787
2835864	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Streptosporangiaceae|Nonomuraea|Nonomuraea sediminis	2|201174|1760|85012|2004|83681|2835864
2835865	Bacteria|Actinomycetota|Actinomycetes|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia|Pseudonocardia lacus	2|201174|1760|85010|2070|1847|2835865
2835866	Bacteria|Actinomycetota|Actinomycetes|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia|Pseudonocardia mahuensis	2|201174|1760|85010|2070|1847|2835866
2835868	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Streptosporangiaceae|Sphaerisporangium|Sphaerisporangium fuscum	2|201174|1760|85012|2004|321315|2835868
2835870	Bacteria|Cyanobacteriota|Cyanophyceae|Leptolyngbyales|Leptolyngbyaceae|Leptodesmis|Leptodesmis sichuanensis	2|1117|3028117|3079749|1890438|2664261|2906798
2836179	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Xanthobacteraceae|Ancylobacter|Ancylobacter radicis	2|1224|28211|356|335928|99|2836179
2836180	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas oceanisediminis	2|1224|1236|135622|72275|226|2836180
2836182	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Streptosporangiaceae|Acrocarpospora|Acrocarpospora catenulata	2|201174|1760|85012|2004|90974|2836182
2836848	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium aromativorans	2|1239|186801|186802|31979|1485|2836848
2836866	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Mameliella|Mameliella sediminis	2|1224|28211|204455|2854170|1434019|2836866
2836868	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Maritimibacter|Maritimibacter dapengensis	2|1224|28211|204455|2854170|404235|2836868
2836891	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter sargassicola	2|976|117743|200644|49546|52959|2836891
283718	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Gordoniaceae|Gordonia|Gordonia defluvii	2|201174|1760|85007|85026|2053|283718
2837202	Bacteria|Bacillota|Clostridia|Eubacteriales|Peptococcaceae|Phosphitispora|Phosphitispora fastidiosa	2|1239|186801|186802|186807|2903061|2837202
283734	Bacteria|Bacillota|Bacilli|Caryophanales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius	2|1239|91061|1385|90964|1279|283734
283736	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Leeuwenhoekiella|Leeuwenhoekiella aequorea	2|976|117743|200644|49546|283735|283736
283737	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Fructobacillus|Fructobacillus durionis	2|1239|91061|186826|33958|559173|283737
2837387	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella jiangmenensis	2|1224|1236|135622|267890|22|2837387
2837491	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Microbacteriaceae|Canibacter|Canibacter zhuwentaonis	2|201174|1760|85006|85023|1648503|2837491
283786	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Bizionia|Bizionia paragorgiae	2|976|117743|200644|49546|283785|283786
2837969	Bacteria|Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas fitomaticsae	2|1224|1236|72274|135621|286|2837969
2838015	Bacteria|Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces koelreuteriae	2|201174|1760|85011|2062|1883|2838015
2838017	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium coralii	2|976|117743|200644|49546|237|2838017
2838156	Bacteria|Bacteroidota|Chitinophagia|Chitinophagales|Chitinophagaceae|Flavihumibacter|Flavihumibacter rivuli	2|976|1853228|1853229|563835|1004301|2838156
2838157	Bacteria|Bacteroidota|Chitinophagia|Chitinophagales|Chitinophagaceae|Flavihumibacter|Flavihumibacter fluvii	2|976|1853228|1853229|563835|1004301|2838157
